TBJ_JFET  
Vin = 0.05*sen(2*PI*1000.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.700
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.000635	-0.037505	 1.164307	 0.928196
 0.000640	-0.038525	 1.119510	 0.926806
 0.000645	-0.039508	 1.078012	 0.925470
 0.000650	-0.040451	 1.039610	 0.924187
 0.000655	-0.041354	 1.004116	 0.922960
 0.000660	-0.042216	 0.971358	 0.921788
 0.000665	-0.043037	 0.941175	 0.920674
 0.000670	-0.043815	 0.913421	 0.919619
 0.000675	-0.044550	 0.887961	 0.918622
 0.000680	-0.045241	 0.864671	 0.917686
 0.000685	-0.045888	 0.843440	 0.916810
 0.000690	-0.046489	 0.824164	 0.915996
 0.000695	-0.047044	 0.806751	 0.915245
 0.000700	-0.047553	 0.791117	 0.914557
 0.000705	-0.048015	 0.777187	 0.913932
 0.000710	-0.048429	 0.764896	 0.913372
 0.000715	-0.048796	 0.754184	 0.912876
 0.000720	-0.049114	 0.745001	 0.912446
 0.000725	-0.049384	 0.737302	 0.912081
 0.000730	-0.049606	 0.731052	 0.911782
 0.000735	-0.049778	 0.726222	 0.911550
 0.000740	-0.049901	 0.722787	 0.911383
 0.000745	-0.049975	 0.720733	 0.911283
 0.000750	-0.050000	 0.720049	 0.911250
 0.000755	-0.049975	 0.720732	 0.911283
 0.000760	-0.049901	 0.722786	 0.911383
 0.000765	-0.049778	 0.726219	 0.911550
 0.000770	-0.049606	 0.731049	 0.911782
 0.000775	-0.049384	 0.737298	 0.912081
 0.000780	-0.049114	 0.744996	 0.912446
 0.000785	-0.048796	 0.754178	 0.912876
 0.000790	-0.048429	 0.764890	 0.913372
 0.000795	-0.048015	 0.777180	 0.913932
 0.000800	-0.047553	 0.791109	 0.914556
 0.000805	-0.047044	 0.806742	 0.915245
 0.000810	-0.046489	 0.824154	 0.915996
 0.000815	-0.045888	 0.843429	 0.916810
 0.000820	-0.045242	 0.864659	 0.917685
 0.000825	-0.044551	 0.887947	 0.918622
 0.000830	-0.043816	 0.913406	 0.919618
 0.000835	-0.043037	 0.941159	 0.920674
 0.000840	-0.042217	 0.971340	 0.921788
 0.000845	-0.041354	 1.004097	 0.922959
 0.000850	-0.040451	 1.039589	 0.924186
 0.000855	-0.039508	 1.077990	 0.925469
 0.000860	-0.038526	 1.119486	 0.926806
 0.000865	-0.037506	 1.164281	 0.928195
 0.000870	-0.036449	 1.212594	 0.929636
 0.000875	-0.035356	 1.264660	 0.931127
 0.000880	-0.034228	 1.320732	 0.932667
 0.000885	-0.033066	 1.381084	 0.934254
 0.000890	-0.031872	 1.446007	 0.935888
 0.000895	-0.030646	 1.515815	 0.937565
 0.000900	-0.029390	 1.590843	 0.939286
 0.000905	-0.028105	 1.671447	 0.941048
 0.000910	-0.026792	 1.758010	 0.942850
 0.000915	-0.025453	 1.850938	 0.944690
 0.000920	-0.024088	 1.950661	 0.946567
 0.000925	-0.022700	 2.057637	 0.948477
 0.000930	-0.021290	 2.172351	 0.950421
 0.000935	-0.019858	 2.295314	 0.952396
 0.000940	-0.018407	 2.427066	 0.954400
 0.000945	-0.016938	 2.568174	 0.956431
 0.000950	-0.015452	 2.719234	 0.958487
 0.000955	-0.013950	 2.880869	 0.960567
 0.000960	-0.012435	 3.053727	 0.962668
 0.000965	-0.010908	 3.238486	 0.964788
 0.000970	-0.009370	 3.435846	 0.966926
 0.000975	-0.007822	 3.646529	 0.969079
 0.000980	-0.006267	 3.871284	 0.971245
 0.000985	-0.004706	 4.110868	 0.973422
 0.000990	-0.003140	 4.366061	 0.975609
 0.000995	-0.001571	 4.637648	 0.977801
 0.001000	-0.000001	 4.926422	 0.979999
 0.001005	 0.001570	 5.233178	 0.982199
 0.001010	 0.003139	 5.558703	 0.984399
 0.001015	 0.004705	 5.903774	 0.986598
 0.001020	 0.006266	 6.269147	 0.988792
 0.001025	 0.007821	 6.655549	 0.990980
 0.001030	 0.009368	 7.063669	 0.993160
 0.001035	 0.010907	 7.494150	 0.995329
 0.001040	 0.012434	 7.947575	 0.997485
 0.001045	 0.013949	 8.424457	 0.999626
 0.001050	 0.015450	 8.925226	 1.001750
 0.001055	 0.016936	 9.450219	 1.003854
 0.001060	 0.018406	 9.999662	 1.005937
 0.001065	 0.019857	 10.573661	 1.007997
 0.001070	 0.021288	 11.172185	 1.010030
 0.001075	 0.022699	 11.795053	 1.012036
 0.001080	 0.024087	 12.441921	 1.014012
 0.001085	 0.025452	 13.112273	 1.015956
 0.001090	 0.026791	 13.805398	 1.017866
 0.001095	 0.028104	 14.520389	 1.019740
 0.001100	 0.029389	 15.256126	 1.021576
 0.001105	 0.030645	 16.011272	 1.023373
 0.001110	 0.031871	 16.784262	 1.025127
 0.001115	 0.033065	 17.573299	 1.026838
 0.001120	 0.034227	 18.376350	 1.028504
 0.001125	 0.035355	 19.191147	 1.030122
 0.001130	 0.036448	 20.015198	 1.031692
 0.001135	 0.037505	 20.845768	 1.033211
 0.001140	 0.038525	 21.679922	 1.034678
 0.001145	 0.039507	 22.514507	 1.036091
 0.001150	 0.040451	 23.346186	 1.037449
 0.001155	 0.041354	 24.171444	 1.038750
 0.001160	 0.042216	 24.986620	 1.039994
 0.001165	 0.043037	 25.787935	 1.041178
