TBJ_JFET  -THD
Vin = 0.04*sen(2*PI*1000.0*t) + 0.04*sen(2*PI*1200.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.790
Vgs = -0.600
Resolución de ploteo = 400.0 puntos por período

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.001125	 0.060645	 1617.504761	 1.006097
 0.001137	 0.060421	 1603.616577	 1.005994
 0.001150	 0.059743	 1562.336304	 1.005682
 0.001162	 0.058622	 1496.428589	 1.005167
 0.001175	 0.057074	 1409.905762	 1.004458
 0.001187	 0.055115	 1307.603271	 1.003565
 0.001200	 0.052768	 1194.712769	 1.002499
 0.001212	 0.050055	 1076.341187	 1.001275
 0.001225	 0.047003	 957.141602	 0.999906
 0.001237	 0.043642	 841.051147	 0.998409
 0.001250	 0.040001	 731.145325	 0.996800
 0.001262	 0.036113	 629.601440	 0.995097
 0.001275	 0.032013	 537.748596	 0.993318
 0.001287	 0.027736	 456.179596	 0.991479
 0.001300	 0.023318	 384.894745	 0.989599
 0.001312	 0.018796	 323.455414	 0.987695
 0.001325	 0.014208	 271.128235	 0.985784
 0.001337	 0.009590	 227.009613	 0.983882
 0.001350	 0.004980	 190.124802	 0.982004
 0.001362	 0.000413	 159.501038	 0.980165
 0.001375	-0.004075	 134.217255	 0.978378
 0.001387	-0.008451	 113.433945	 0.976655
 0.001400	-0.012681	 96.407867	 0.975008
 0.001412	-0.016734	 82.495987	 0.973446
 0.001425	-0.020583	 71.152016	 0.971979
 0.001437	-0.024199	 61.918732	 0.970613
 0.001450	-0.027560	 54.418182	 0.969356
 0.001462	-0.030642	 48.341141	 0.968213
 0.001475	-0.033427	 43.436935	 0.967188
 0.001487	-0.035898	 39.504105	 0.966285
 0.001500	-0.038042	 36.382183	 0.965507
 0.001512	-0.039848	 33.944679	 0.964855
 0.001525	-0.041309	 32.093277	 0.964329
 0.001537	-0.042421	 30.753073	 0.963931
 0.001550	-0.043181	 29.868837	 0.963660
 0.001562	-0.043592	 29.402067	 0.963513
 0.001575	-0.043657	 29.328766	 0.963490
 0.001587	-0.043383	 29.637856	 0.963588
 0.001600	-0.042782	 30.330053	 0.963802
 0.001612	-0.041864	 31.417177	 0.964131
 0.001625	-0.040645	 32.921764	 0.964568
 0.001637	-0.039142	 34.876934	 0.965109
 0.001650	-0.037375	 37.326378	 0.965749
 0.001662	-0.035363	 40.324402	 0.966480
 0.001675	-0.033129	 43.935879	 0.967297
 0.001687	-0.030698	 48.235977	 0.968192
 0.001700	-0.028095	 53.309498	 0.969157
 0.001712	-0.025346	 59.249607	 0.970183
 0.001725	-0.022477	 66.155807	 0.971262
 0.001737	-0.019516	 74.130875	 0.972384
 0.001750	-0.016489	 83.276619	 0.973540
 0.001762	-0.013425	 93.688271	 0.974720
 0.001775	-0.010350	 105.447517	 0.975914
 0.001787	-0.007289	 118.614212	 0.977111
 0.001800	-0.004270	 133.217087	 0.978301
 0.001812	-0.001316	 149.243820	 0.979475
 0.001825	 0.001550	 166.631363	 0.980621
 0.001837	 0.004305	 185.257355	 0.981731
 0.001850	 0.006930	 204.933502	 0.982796
 0.001862	 0.009406	 225.402588	 0.983806
 0.001875	 0.011715	 246.339462	 0.984755
 0.001887	 0.013844	 267.357391	 0.985633
 0.001900	 0.015780	 288.019653	 0.986436
 0.001912	 0.017511	 307.856506	 0.987158
 0.001925	 0.019031	 326.386505	 0.987794
 0.001937	 0.020333	 343.140869	 0.988340
 0.001950	 0.021412	 357.688599	 0.988794
 0.001962	 0.022268	 369.660919	 0.989155
 0.001975	 0.022901	 378.771912	 0.989423
 0.001987	 0.023314	 384.833771	 0.989597
 0.002000	 0.023511	 387.766205	 0.989681
 0.002012	 0.023500	 387.597382	 0.989676
 0.002025	 0.023289	 384.458649	 0.989587
 0.002037	 0.022887	 378.572388	 0.989417
 0.002050	 0.022309	 370.235168	 0.989172
 0.002062	 0.021565	 359.797882	 0.988859
 0.002075	 0.020672	 347.644562	 0.988482
 0.002087	 0.019644	 334.171692	 0.988050
 0.002100	 0.018499	 319.770142	 0.987570
 0.002112	 0.017253	 304.809265	 0.987050
 0.002125	 0.015924	 289.625580	 0.986496
 0.002137	 0.014531	 274.514679	 0.985918
 0.002150	 0.013091	 259.727051	 0.985322
 0.002162	 0.011623	 245.467163	 0.984717
 0.002175	 0.010144	 231.894730	 0.984109
 0.002187	 0.008671	 219.128250	 0.983506
 0.002200	 0.007222	 207.249619	 0.982915
 0.002212	 0.005812	 196.309372	 0.982342
 0.002225	 0.004456	 186.332199	 0.981792
 0.002237	 0.003167	 177.322220	 0.981272
 0.002250	 0.001958	 169.267899	 0.980785
 0.002262	 0.000840	 162.146240	 0.980337
 0.002275	-0.000177	 155.926559	 0.979929
 0.002287	-0.001085	 150.573395	 0.979567
 0.002300	-0.001879	 146.048889	 0.979250
 0.002312	-0.002552	 142.314468	 0.978982
 0.002325	-0.003103	 139.332123	 0.978764
 0.002337	-0.003529	 137.065094	 0.978594
 0.002350	-0.003832	 135.478271	 0.978474
 0.002362	-0.004013	 134.538162	 0.978403
 0.002375	-0.004076	 134.212570	 0.978378
 0.002387	-0.004027	 134.470047	 0.978397
 0.002400	-0.003871	 135.279144	 0.978459
 0.002412	-0.003616	 136.607391	 0.978560
 0.002425	-0.003274	 138.420319	 0.978696
 0.002437	-0.002852	 140.680176	 0.978863
 0.002450	-0.002365	 143.344772	 0.979057
 0.002462	-0.001822	 146.366257	 0.979273
 0.002475	-0.001238	 149.690109	 0.979505
 0.002487	-0.000626	 153.254120	 0.979750
 0.002500	-0.000000	 156.987915	 0.980000
 0.002512	 0.000626	 160.812775	 0.980250
 0.002525	 0.001238	 164.641815	 0.980496
 0.002537	 0.001822	 168.381012	 0.980730
 0.002550	 0.002364	 171.930695	 0.980948
 0.002562	 0.002852	 175.187775	 0.981145
 0.002575	 0.003273	 178.048553	 0.981315
 0.002587	 0.003616	 180.412170	 0.981453
 0.002600	 0.003870	 182.184311	 0.981556
 0.002612	 0.004026	 183.281219	 0.981619
 0.002625	 0.004076	 183.633560	 0.981639
 0.002637	 0.004013	 183.189804	 0.981613
 0.002650	 0.003833	 181.919220	 0.981540
 0.002662	 0.003530	 179.813660	 0.981418
 0.002675	 0.003103	 176.888458	 0.981246
 0.002687	 0.002553	 173.182022	 0.981024
 0.002700	 0.001879	 168.754242	 0.980753
 0.002712	 0.001086	 163.683884	 0.980435
 0.002725	 0.000178	 158.064911	 0.980071
 0.002737	-0.000840	 152.002380	 0.979665
 0.002750	-0.001957	 145.607819	 0.979219
 0.002762	-0.003166	 138.994827	 0.978739
 0.002775	-0.004455	 132.274811	 0.978228
 0.002787	-0.005811	 125.553238	 0.977693
 0.002800	-0.007221	 118.926834	 0.977138
 0.002812	-0.008670	 112.481400	 0.976570
 0.002825	-0.010143	 106.290535	 0.975994
 0.002837	-0.011622	 100.415161	 0.975419
 0.002850	-0.013090	 94.903786	 0.974850
 0.002862	-0.014530	 89.793297	 0.974294
 0.002875	-0.015923	 85.110245	 0.973758
 0.002887	-0.017252	 80.872375	 0.973248
 0.002900	-0.018497	 77.090370	 0.972772
 0.002912	-0.019643	 73.769676	 0.972336
 0.002925	-0.020671	 70.912193	 0.971945
 0.002937	-0.021564	 68.518135	 0.971607
 0.002950	-0.022308	 66.587524	 0.971326
 0.002962	-0.022887	 65.121773	 0.971107
 0.002975	-0.023288	 64.125069	 0.970956
 0.002987	-0.023500	 63.605774	 0.970876
 0.003000	-0.023511	 63.577667	 0.970872
 0.003012	-0.023314	 64.061302	 0.970946
 0.003025	-0.022902	 65.085297	 0.971102
 0.003037	-0.022269	 66.687759	 0.971340
 0.003050	-0.021413	 68.917809	 0.971664
 0.003062	-0.020334	 71.837151	 0.972073
 0.003075	-0.019032	 75.521927	 0.972568
 0.003087	-0.017513	 80.064491	 0.973148
 0.003100	-0.015781	 85.575439	 0.973812
 0.003112	-0.013846	 92.185509	 0.974558
 0.003125	-0.011717	 100.047348	 0.975382
 0.003137	-0.009408	 109.337021	 0.976281
 0.003150	-0.006932	 120.254677	 0.977251
 0.003162	-0.004308	 133.024323	 0.978286
 0.003175	-0.001552	 147.891953	 0.979380
 0.003187	 0.001313	 165.121399	 0.980526
 0.003200	 0.004267	 184.987411	 0.981716
 0.003212	 0.007287	 207.764893	 0.982941
 0.003225	 0.010347	 233.713654	 0.984192
 0.003237	 0.013422	 263.058228	 0.985459
 0.003250	 0.016487	 295.962097	 0.986731
 0.003262	 0.019513	 332.497070	 0.987996
 0.003275	 0.022475	 372.608429	 0.989242
 0.003287	 0.025344	 416.077972	 0.990459
 0.003300	 0.028093	 462.488220	 0.991632
 0.003312	 0.030696	 511.192322	 0.992750
 0.003325	 0.033127	 561.293884	 0.993800
 0.003337	 0.035361	 611.643982	 0.994770
 0.003350	 0.037373	 660.859070	 0.995647
 0.003362	 0.039141	 707.364380	 0.996422
 0.003375	 0.040644	 749.465576	 0.997084
 0.003387	 0.041863	 785.443420	 0.997622
 0.003400	 0.042781	 813.668579	 0.998028
 0.003412	 0.043383	 832.725769	 0.998294
 0.003425	 0.043657	 841.532104	 0.998416
 0.003437	 0.043592	 839.438721	 0.998387
 0.003450	 0.043182	 826.299255	 0.998205
 0.003462	 0.042422	 802.496582	 0.997868
 0.003475	 0.041310	 768.921936	 0.997378
 0.003487	 0.039850	 726.908752	 0.996734
 0.003500	 0.038044	 678.127747	 0.995941
 0.003512	 0.035900	 624.457214	 0.995004
 0.003525	 0.033429	 567.844360	 0.993930
 0.003537	 0.030644	 510.171967	 0.992727
 0.003550	 0.027562	 453.145782	 0.991405
 0.003562	 0.024202	 398.211273	 0.989974
 0.003575	 0.020586	 346.504150	 0.988446
 0.003587	 0.016738	 298.833923	 0.986835
 0.003600	 0.012684	 255.696533	 0.985154
 0.003612	 0.008455	 217.308411	 0.983418
 0.003625	 0.004079	 183.654312	 0.981640
 0.003637	-0.000409	 154.541061	 0.979837
 0.003650	-0.004976	 129.650665	 0.978022
 0.003662	-0.009586	 108.588623	 0.976211
 0.003675	-0.014204	 90.924057	 0.974419
 0.003687	-0.018792	 76.221100	 0.972660
 0.003700	-0.023314	 64.061378	 0.970946
 0.003712	-0.027732	 54.058666	 0.969292
 0.003725	-0.032009	 45.867008	 0.967709
 0.003737	-0.036110	 39.184052	 0.966208
 0.003750	-0.039997	 33.750778	 0.964801
 0.003762	-0.043639	 29.349031	 0.963497
 0.003775	-0.047001	 25.797798	 0.962304
 0.003787	-0.050052	 22.948885	 0.961232
 0.003800	-0.052765	 20.682594	 0.960286
 0.003812	-0.055113	 18.903690	 0.959473
 0.003825	-0.057072	 17.537796	 0.958800
 0.003837	-0.058621	 16.528408	 0.958270
 0.003850	-0.059742	 15.834531	 0.957888
 0.003862	-0.060420	 15.428910	 0.957657
 0.003875	-0.060645	 15.296951	 0.957581
 0.003887	-0.060408	 15.436241	 0.957661
 0.003900	-0.059705	 15.856812	 0.957900
 0.003912	-0.058536	 16.582121	 0.958299
 0.003925	-0.056904	 17.650856	 0.958857
 0.003937	-0.054816	 19.119843	 0.959576
 0.003950	-0.052284	 21.068064	 0.960453
 0.003962	-0.049320	 23.602301	 0.961488
 0.003975	-0.045944	 26.864529	 0.962678
 0.003987	-0.042177	 31.041658	 0.964019
 0.004000	-0.038045	 36.377995	 0.965506
 0.004012	-0.033574	 43.190941	 0.967134
 0.004025	-0.028798	 51.890366	 0.968896
 0.004037	-0.023748	 63.001816	 0.970783
 0.004050	-0.018463	 77.193504	 0.972785
 0.004062	-0.012980	 95.306068	 0.974892
 0.004075	-0.007340	 118.383301	 0.977091
 0.004087	-0.001586	 147.700104	 0.979367
 0.004100	 0.004239	 184.782257	 0.981704
 0.004112	 0.010089	 231.409683	 0.984087
 0.004125	 0.015921	 289.592346	 0.986495
 0.004137	 0.021688	 361.506042	 0.988910
 0.004150	 0.027345	 449.373444	 0.991312
 0.004162	 0.032847	 555.279053	 0.993678
 0.004175	 0.038150	 680.910278	 0.995988
 0.004187	 0.043211	 827.229858	 0.998218
 0.004200	 0.047988	 994.097839	 1.000347
 0.004212	 0.052443	 1179.884277	 1.002352
 0.004225	 0.056538	 1381.132202	 1.004213
 0.004238	 0.060237	 1592.344849	 1.005909
 0.004250	 0.063511	 1805.980957	 1.007421
 0.004263	 0.066329	 2012.721924	 1.008731
 0.004275	 0.068666	 2202.041260	 1.009824
 0.004288	 0.070501	 2363.060547	 1.010685
 0.004300	 0.071815	 2485.606934	 1.011305
 0.004313	 0.072595	 2561.324219	 1.011673
 0.004325	 0.072831	 2584.677490	 1.011785
 0.004338	 0.072517	 2553.661621	 1.011636
 0.004350	 0.071652	 2470.088623	 1.011228
 0.004363	 0.070239	 2339.392334	 1.010562
 0.004375	 0.068285	 2169.984375	 1.009645
 0.004388	 0.065801	 1972.269775	 1.008485
 0.004400	 0.062803	 1757.503174	 1.007093
 0.004413	 0.059312	 1536.662476	 1.005484
 0.004425	 0.055351	 1319.511353	 1.003672
 0.004438	 0.050948	 1113.943359	 1.001677
 0.004450	 0.046134	 925.661377	 0.999518
 0.004463	 0.040944	 758.159851	 0.997216
 0.004475	 0.035416	 612.945312	 0.994794
 0.004488	 0.029591	 489.908997	 0.992274
 0.004500	 0.023511	 387.761780	 0.989681
 0.004513	 0.017223	 304.460175	 0.987037
 0.004525	 0.010773	 237.576416	 0.984367
 0.004538	 0.004211	 184.586731	 0.981693
 0.004550	-0.002414	 143.073044	 0.979037
 0.004563	-0.009051	 110.847092	 0.976421
 0.004575	-0.015649	 86.011192	 0.973863
 0.004588	-0.022157	 66.973770	 0.971382
 0.004600	-0.028526	 52.435001	 0.968997
 0.004613	-0.034705	 41.355972	 0.966720
 0.004625	-0.040646	 32.920635	 0.964568
 0.004638	-0.046303	 26.496899	 0.962551
 0.004650	-0.051632	 21.600636	 0.960680
 0.004663	-0.056590	 17.864340	 0.958965
 0.004675	-0.061138	 15.010991	 0.957414
 0.004688	-0.065241	 12.833034	 0.956032
 0.004700	-0.068864	 11.175804	 0.954826
 0.004713	-0.071979	 9.924804	 0.953799
 0.004725	-0.074561	 8.996062	 0.952955
 0.004738	-0.076588	 8.329004	 0.952298
 0.004750	-0.078043	 7.881269	 0.951828
 0.004763	-0.078914	 7.625092	 0.951548
 0.004775	-0.079192	 7.544963	 0.951459
 0.004788	-0.078875	 7.636321	 0.951561
 0.004800	-0.077963	 7.905204	 0.951854
 0.004813	-0.076462	 8.368843	 0.952338
 0.004825	-0.074382	 9.057212	 0.953013
 0.004838	-0.071739	 10.015758	 0.953878
 0.004850	-0.068552	 11.309498	 0.954929
 0.004863	-0.064844	 13.028953	 0.956165
 0.004875	-0.060643	 15.298343	 0.957582
 0.004888	-0.055980	 18.286825	 0.959175
 0.004900	-0.050890	 22.223558	 0.960939
 0.004913	-0.045413	 27.417627	 0.962866
 0.004925	-0.039589	 34.283936	 0.964948
 0.004938	-0.033463	 43.376106	 0.967175
 0.004950	-0.027082	 55.427155	 0.969534
 0.004963	-0.020493	 71.397942	 0.972013
 0.004975	-0.013748	 92.531990	 0.974595
 0.004988	-0.006898	 120.413116	 0.977265
 0.005000	 0.000005	 157.018631	 0.980002
 0.005013	 0.006908	 204.756729	 0.982787
 0.005025	 0.013758	 266.471100	 0.985598
 0.005038	 0.020502	 345.390228	 0.988411
 0.005050	 0.027091	 444.995697	 0.991203
 0.005063	 0.033472	 568.782532	 0.993949
 0.005075	 0.039597	 719.892944	 0.996623
 0.005088	 0.045421	 900.619385	 0.999200
 0.005100	 0.050898	 1111.800171	 1.001654
 0.005113	 0.055986	 1352.166992	 1.003962
 0.005125	 0.060649	 1617.741333	 1.006099
 0.005138	 0.064849	 1901.411987	 1.008042
 0.005150	 0.068557	 2192.832275	 1.009773
 0.005163	 0.071743	 2478.763428	 1.011271
 0.005175	 0.074386	 2743.920654	 1.012521
 0.005188	 0.076464	 2972.301514	 1.013509
 0.005200	 0.077964	 3148.837646	 1.014225
 0.005213	 0.078876	 3261.146729	 1.014661
 0.005225	 0.079192	 3301.086426	 1.014813
 0.005238	 0.078913	 3265.807861	 1.014679
 0.005250	 0.078041	 3158.127197	 1.014262
 0.005263	 0.076585	 2986.130127	 1.013567
 0.005275	 0.074557	 2762.092773	 1.012602
 0.005288	 0.071975	 2500.932617	 1.011380
 0.005300	 0.068859	 2218.478027	 1.009915
 0.005313	 0.065235	 1929.839111	 1.008222
 0.005325	 0.061132	 1648.116089	 1.006322
 0.005338	 0.056584	 1383.579468	 1.004234
 0.005350	 0.051625	 1143.338867	 1.001983
 0.005363	 0.046296	 931.443665	 0.999590
 0.005375	 0.040638	 749.292236	 0.997081
 0.005388	 0.034696	 596.213074	 0.994480
 0.005400	 0.028517	 470.093445	 0.991813
 0.005413	 0.022148	 367.963257	 0.989105
 0.005425	 0.015640	 286.476685	 0.986378
 0.005438	 0.009042	 222.270050	 0.983658
 0.005450	 0.002405	 172.198975	 0.980965
 0.005463	-0.004220	 133.472382	 0.978321
 0.005475	-0.010782	 103.707985	 0.975745
 0.005488	-0.017232	 80.933952	 0.973256
 0.005500	-0.023520	 63.557533	 0.970869
 0.005513	-0.029599	 50.317245	 0.968598
 0.005525	-0.035424	 40.229553	 0.966458
 0.005538	-0.040951	 32.537151	 0.964458
 0.005550	-0.046141	 26.662663	 0.962608
 0.005563	-0.050954	 22.169235	 0.960917
 0.005575	-0.055357	 18.728304	 0.959390
 0.005588	-0.059317	 16.093969	 0.958032
 0.005600	-0.062808	 14.083015	 0.956849
 0.005613	-0.065804	 12.559673	 0.955843
 0.005625	-0.068288	 11.424138	 0.955017
 0.005638	-0.070241	 10.604071	 0.954370
 0.005650	-0.071654	 10.048425	 0.953906
 0.005663	-0.072518	 9.723072	 0.953622
 0.005675	-0.072831	 9.607862	 0.953520
 0.005688	-0.072595	 9.694843	 0.953597
 0.005700	-0.071814	 9.987459	 0.953853
 0.005713	-0.070498	 10.500647	 0.954286
 0.005725	-0.068663	 11.261786	 0.954892
 0.005738	-0.066325	 12.312590	 0.955670
 0.005750	-0.063506	 13.711980	 0.956614
 0.005763	-0.060232	 15.540172	 0.957721
 0.005775	-0.056532	 17.904112	 0.958985
 0.005788	-0.052437	 20.944551	 0.960400
 0.005800	-0.047982	 24.844975	 0.961958
 0.005813	-0.043204	 29.842590	 0.963652
 0.005825	-0.038143	 36.241440	 0.965470
 0.005838	-0.032840	 44.427471	 0.967403
 0.005850	-0.027337	 54.885052	 0.969439
 0.005863	-0.021680	 68.213615	 0.971563
 0.005875	-0.015913	 85.142593	 0.973761
 0.005888	-0.010081	 106.541374	 0.976018
 0.005900	-0.004230	 133.420044	 0.978317
 0.005913	 0.001594	 166.915314	 0.980639
 0.005925	 0.007348	 208.254990	 0.982966
 0.005938	 0.012988	 258.694916	 0.985279
 0.005950	 0.018470	 319.422150	 0.987559
 0.005963	 0.023755	 391.422943	 0.989784
 0.005975	 0.028804	 475.317749	 0.991937
 0.005988	 0.033581	 571.174438	 0.993996
 0.006000	 0.038051	 678.317627	 0.995944
 0.006013	 0.042183	 795.162903	 0.997763
 0.006025	 0.045949	 919.109436	 0.999435
 0.006038	 0.049325	 1046.523682	 1.000946
 0.006050	 0.052287	 1172.845337	 1.002282
 0.006063	 0.054820	 1292.824707	 1.003430
 0.006075	 0.056907	 1400.889160	 1.004382
 0.006088	 0.058538	 1491.601685	 1.005129
 0.006100	 0.059706	 1560.160156	 1.005665
 0.006113	 0.060409	 1602.867554	 1.005988
 0.006125	 0.060645	 1617.505493	 1.006097
 0.006138	 0.060420	 1603.551880	 1.005993
 0.006150	 0.059741	 1562.209839	 1.005681
 0.006163	 0.058619	 1496.247192	 1.005166
 0.006175	 0.057069	 1409.679810	 1.004456
 0.006188	 0.055110	 1307.343872	 1.003563
 0.006200	 0.052762	 1194.432251	 1.002496
 0.006213	 0.050048	 1076.051025	 1.001272
 0.006225	 0.046995	 956.852234	 0.999903
 0.006238	 0.043633	 840.771362	 0.998405
 0.006250	 0.039991	 730.882019	 0.996796
 0.006263	 0.036103	 629.359009	 0.995093
 0.006275	 0.032002	 537.529907	 0.993313
 0.006288	 0.027725	 455.985596	 0.991474
 0.006300	 0.023307	 384.725220	 0.989594
 0.006313	 0.018785	 323.309174	 0.987690
 0.006325	 0.014196	 271.003479	 0.985779
 0.006338	 0.009578	 226.904175	 0.983877
 0.006350	 0.004968	 190.036346	 0.981999
 0.006363	 0.000401	 159.427322	 0.980160
 0.006375	-0.004087	 134.156113	 0.978373
 0.006388	-0.008462	 113.383423	 0.976651
 0.006400	-0.012692	 96.366264	 0.975004
 0.006413	-0.016745	 82.461800	 0.973442
 0.006425	-0.020593	 71.123962	 0.971975
 0.006438	-0.024209	 61.895771	 0.970609
 0.006450	-0.027569	 54.399426	 0.969353
 0.006463	-0.030650	 48.325871	 0.968210
 0.006475	-0.033434	 43.424564	 0.967185
 0.006488	-0.035904	 39.494167	 0.966283
 0.006500	-0.038047	 36.374298	 0.965505
 0.006513	-0.039853	 33.938553	 0.964853
 0.006525	-0.041313	 32.088688	 0.964328
 0.006538	-0.042424	 30.749857	 0.963930
 0.006550	-0.043183	 29.866875	 0.963659
 0.006563	-0.043592	 29.401279	 0.963513
 0.006575	-0.043656	 29.329121	 0.963490
 0.006588	-0.043382	 29.639347	 0.963588
 0.006600	-0.042779	 30.332720	 0.963803
 0.006613	-0.041861	 31.421083	 0.964132
 0.006625	-0.040641	 32.927013	 0.964569
 0.006638	-0.039137	 34.883652	 0.965111
 0.006650	-0.037369	 37.334740	 0.965751
 0.006663	-0.035356	 40.334606	 0.966483
 0.006675	-0.033122	 43.948177	 0.967300
 0.006688	-0.030691	 48.250633	 0.968195
 0.006700	-0.028087	 53.326824	 0.969160
 0.006713	-0.025337	 59.269943	 0.970186
 0.006725	-0.022468	 66.179512	 0.971265
 0.006738	-0.019506	 74.158318	 0.972388
 0.006750	-0.016480	 83.308159	 0.973544
 0.006763	-0.013415	 93.724236	 0.974724
 0.006775	-0.010340	 105.488205	 0.975918
 0.006788	-0.007279	 118.659836	 0.977115
 0.006800	-0.004260	 133.267715	 0.978305
 0.006813	-0.001306	 149.299393	 0.979478
 0.006825	 0.001559	 166.691635	 0.980625
 0.006838	 0.004314	 185.321823	 0.981735
 0.006850	 0.006939	 205.001480	 0.982800
 0.006863	 0.009414	 225.473114	 0.983810
 0.006875	 0.011723	 246.411362	 0.984758
 0.006888	 0.013851	 267.429230	 0.985636
 0.006900	 0.015786	 288.089844	 0.986439
 0.006913	 0.017517	 307.923340	 0.987160
 0.006925	 0.019036	 326.448334	 0.987795
 0.006938	 0.020337	 343.196014	 0.988341
 0.006950	 0.021416	 357.735565	 0.988796
 0.006963	 0.022271	 369.698425	 0.989156
 0.006975	 0.022903	 378.799011	 0.989424
 0.006988	 0.023315	 384.849884	 0.989598
 0.007000	 0.023512	 387.771088	 0.989681
 0.007013	 0.023500	 387.591248	 0.989676
 0.007025	 0.023288	 384.442047	 0.989586
 0.007038	 0.022886	 378.546143	 0.989416
