TBJ_JFET  
Vin = 0.04*sen(2*PI*1000.0*t) + 0.04*sen(2*PI*1200.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.775
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.003150	-0.006932	 67.534485	 0.970319
 0.003175	-0.001552	 83.059433	 0.977828
 0.003200	 0.004268	 103.896622	 0.985984
 0.003225	 0.010347	 131.266113	 0.994540
 0.003250	 0.016487	 166.230057	 1.003218
 0.003275	 0.022475	 209.280121	 1.011717
 0.003300	 0.028093	 259.762177	 1.019725
 0.003325	 0.033127	 315.256744	 1.026927
 0.003350	 0.037373	 371.177094	 1.033021
 0.003375	 0.040644	 420.942139	 1.037728
 0.003400	 0.042781	 457.000702	 1.040809
 0.003425	 0.043657	 472.649078	 1.042072
 0.003450	 0.043182	 464.092743	 1.041386
 0.003475	 0.041310	 431.866455	 1.038688
 0.003500	 0.038043	 380.871826	 1.033984
 0.003525	 0.033429	 318.931274	 1.027359
 0.003550	 0.027562	 254.510574	 1.018967
 0.003575	 0.020586	 194.614456	 1.009032
 0.003600	 0.012684	 143.610672	 0.997838
 0.003625	 0.004079	 103.145607	 0.985719
 0.003650	-0.004976	 72.811150	 0.973046
 0.003675	-0.014204	 51.056461	 0.960215
 0.003700	-0.023315	 35.964840	 0.947631
 0.003725	-0.032010	 25.741716	 0.935699
 0.003750	-0.039998	 18.932571	 0.924803
 0.003775	-0.047001	 14.462126	 0.915303
 0.003800	-0.052766	 11.586120	 0.907520
 0.003825	-0.057072	 9.817541	 0.901727
 0.003850	-0.059742	 8.859473	 0.898146
 0.003875	-0.060645	 8.557072	 0.896936
 0.003900	-0.059705	 8.872054	 0.898195
 0.003925	-0.056904	 9.881209	 0.901953
 0.003950	-0.052284	 11.802961	 0.908170
 0.003975	-0.045944	 15.061877	 0.916733
 0.004000	-0.038045	 20.409130	 0.927461
 0.004025	-0.028798	 29.126076	 0.940097
 0.004050	-0.018463	 43.341999	 0.954322
 0.004075	-0.007341	 66.480034	 0.969749
 0.004100	 0.004237	 103.775276	 0.985941
