t       	v       	Ic       	Id
 0.003900	 3.212e-12	 0.000856
 0.003950	 6.55698e-12	 0.000874
 0.004000	 2.57808e-11	 0.000907
 0.004050	 1.6944e-10	 0.000954
 0.004100	 1.50307e-09	 0.001011
 0.004150	 1.38635e-08	 0.001070
 0.004200	 1.00903e-07	 0.001124
 0.004250	 4.48855e-07	 0.001165
 0.004300	 9.97515e-07	 0.001188
 0.004350	 9.82103e-07	 0.001187
 0.004400	 4.19443e-07	 0.001163
 0.004450	 8.44563e-08	 0.001119
 0.004500	 9.59345e-09	 0.001060
 0.004550	 7.93242e-10	 0.000994
 0.004600	 6.4417e-11	 0.000930
 0.004650	 6.98366e-12	 0.000875
 0.004700	 1.33182e-12	 0.000835
 0.004750	 5.50883e-13	 0.000814
 0.004800	 5.54994e-13	 0.000815
 0.004850	 1.37138e-12	 0.000836
 0.004900	 7.49184e-12	 0.000877
 0.004950	 7.39155e-11	 0.000933
 0.005000	 9.99522e-10	 0.001000
 0.005050	 1.35168e-08	 0.001069
 0.005100	 1.33381e-07	 0.001131
 0.005150	 7.28844e-07	 0.001179
 0.005200	 1.80152e-06	 0.001204
 0.005250	 1.81556e-06	 0.001205
 0.005300	 7.51203e-07	 0.001180
 0.005350	 1.43293e-07	 0.001133
 0.005400	 1.55374e-08	 0.001073
 0.005450	 1.26181e-09	 0.001006
 0.005500	 1.04327e-10	 0.000942
 0.005550	 1.18486e-11	 0.000888
 0.005600	 2.38519e-12	 0.000849
 0.005650	 1.01838e-12	 0.000829
 0.005700	 1.00235e-12	 0.000829
 0.005750	 2.22695e-12	 0.000848
 0.005800	 9.90415e-12	 0.000884
 0.005850	 7.20761e-11	 0.000933
 0.005900	 6.64765e-10	 0.000989
 0.005950	 5.89741e-09	 0.001047
 0.006000	 3.87654e-08	 0.001097
 0.006050	 1.52451e-07	 0.001135
 0.006100	 3.11292e-07	 0.001155
 0.006150	 3.12486e-07	 0.001155
 0.006200	 1.59814e-07	 0.001136
 0.006250	 4.68292e-08	 0.001103
 0.006300	 9.41656e-09	 0.001059
 0.006350	 1.61473e-09	 0.001012
 0.006400	 2.95528e-10	 0.000969
 0.006450	 7.06708e-11	 0.000932
 0.006500	 2.57914e-11	 0.000907
 0.006550	 1.57332e-11	 0.000895
 0.006600	 1.63474e-11	 0.000896
 0.006650	 2.74924e-11	 0.000909
 0.006700	 6.70924e-11	 0.000931
 0.006750	 2.04793e-10	 0.000959
 0.006800	 6.63115e-10	 0.000989
 0.006850	 1.94674e-09	 0.001017
 0.006900	 4.55908e-09	 0.001040
 0.006950	 7.83644e-09	 0.001054
 0.007000	 9.58982e-09	 0.001060
 0.007050	 8.54289e-09	 0.001057
 0.007100	 5.92271e-09	 0.001047
 0.007150	 3.52143e-09	 0.001033
 0.007200	 2.00282e-09	 0.001018
 0.007250	 1.20729e-09	 0.001005
 0.007300	 8.34794e-10	 0.000995
 0.007350	 6.9179e-10	 0.000990
 0.007400	 6.89227e-10	 0.000990
 0.007450	 7.96604e-10	 0.000994
 0.007500	 9.99926e-10	 0.001000
 0.007550	 1.25518e-09	 0.001006
 0.007600	 1.45083e-09	 0.001010
 0.007650	 1.44561e-09	 0.001010
 0.007700	 1.19811e-09	 0.001005
 0.007750	 8.28531e-10	 0.000995
 0.007800	 4.99464e-10	 0.000982
 0.007850	 2.84073e-10	 0.000968
 0.007900	 1.68889e-10	 0.000954
 0.007950	 1.17075e-10	 0.000945
 0.008000	 1.04275e-10	 0.000942
 0.008050	 1.2758e-10	 0.000947
 0.008100	 2.19248e-10	 0.000961
 0.008150	 5.1337e-10	 0.000983
 0.008200	 1.50697e-09	 0.001011
 0.008250	 4.87947e-09	 0.001042
 0.008300	 1.48954e-08	 0.001071
 0.008350	 3.63575e-08	 0.001096
 0.008400	 6.11609e-08	 0.001110
 0.008450	 6.35686e-08	 0.001111
 0.008500	 3.87907e-08	 0.001097
 0.008550	 1.41609e-08	 0.001070
 0.008600	 3.38709e-09	 0.001032
 0.008650	 6.1997e-10	 0.000988
 0.008700	 1.06308e-10	 0.000943
 0.008750	 2.13732e-11	 0.000903
 0.008800	 6.26103e-12	 0.000872
 0.008850	 3.20082e-12	 0.000856
 0.008900	 3.21171e-12	 0.000856
 0.008950	 6.55522e-12	 0.000874
 0.009000	 2.577e-11	 0.000907
 0.009050	 1.6935e-10	 0.000954
 0.009100	 1.50221e-09	 0.001011
 0.009150	 1.38559e-08	 0.001070
 0.009200	 1.00858e-07	 0.001124
 0.009250	 4.48721e-07	 0.001165
 0.009300	 9.97412e-07	 0.001188
 0.009350	 9.82212e-07	 0.001187
 0.009400	 4.19576e-07	 0.001163
 0.009450	 8.44977e-08	 0.001119
 0.009500	 9.59926e-09	 0.001060
 0.009550	 7.93758e-10	 0.000994
 0.009600	 6.44566e-11	 0.000930
 0.009650	 6.98718e-12	 0.000875
 0.009700	 1.33226e-12	 0.000835
 0.009750	 5.50946e-13	 0.000814
 0.009800	 5.54929e-13	 0.000815
 0.009850	 1.37092e-12	 0.000836
 0.009900	 7.48796e-12	 0.000877
 0.009950	 7.38685e-11	 0.000933
 0.010000	 9.98847e-10	 0.001000
 0.010050	 1.35082e-08	 0.001069
 0.010100	 1.33312e-07	 0.001131
 0.010150	 7.28597e-07	 0.001179
 0.010200	 1.80131e-06	 0.001204
 0.010250	 1.81577e-06	 0.001205
 0.010300	 7.51451e-07	 0.001180
 0.010350	 1.43366e-07	 0.001133
 0.010400	 1.55469e-08	 0.001073
 0.010450	 1.26263e-09	 0.001006
 0.010500	 1.0439e-10	 0.000942
 0.010550	 1.18545e-11	 0.000888
 0.010600	 2.38595e-12	 0.000849
 0.010650	 1.0185e-12	 0.000829
 0.010700	 1.00224e-12	 0.000829
 0.010750	 2.22629e-12	 0.000848
 0.010800	 9.89967e-12	 0.000884
 0.010850	 7.20368e-11	 0.000933
 0.010900	 6.64385e-10	 0.000989
 0.010950	 5.8943e-09	 0.001047
 0.011000	 3.87491e-08	 0.001097
 0.011050	 1.5241e-07	 0.001135
 0.011100	 3.11264e-07	 0.001155
 0.011150	 3.12514e-07	 0.001155
 0.011200	 1.59853e-07	 0.001136
 0.011250	 4.68465e-08	 0.001103
 0.011300	 9.42068e-09	 0.001059
 0.011350	 1.61546e-09	 0.001013
 0.011400	 2.95648e-10	 0.000969
 0.011450	 7.06931e-11	 0.000932
 0.011500	 2.57964e-11	 0.000907
 0.011550	 1.57341e-11	 0.000895
 0.011600	 1.63462e-11	 0.000896
 0.011650	 2.74873e-11	 0.000909
 0.011700	 6.70748e-11	 0.000931
 0.011750	 2.04732e-10	 0.000959
 0.011800	 6.62921e-10	 0.000989
 0.011850	 1.94625e-09	 0.001017
 0.011900	 4.55826e-09	 0.001040
 0.011950	 7.8357e-09	 0.001054
 0.012000	 9.58974e-09	 0.001060
 0.012050	 8.54344e-09	 0.001057
 0.012100	 5.9234e-09	 0.001047
 0.012150	 3.52193e-09	 0.001033
 0.012200	 2.0031e-09	 0.001018
 0.012250	 1.20743e-09	 0.001005
 0.012300	 8.34854e-10	 0.000995
 0.012350	 6.91807e-10	 0.000990
 0.012400	 6.89213e-10	 0.000990
 0.012450	 7.96564e-10	 0.000994
 0.012500	 9.99864e-10	 0.001000
 0.012550	 1.25511e-09	 0.001006
 0.012600	 1.4508e-09	 0.001010
 0.012650	 1.44564e-09	 0.001010
 0.012700	 1.19819e-09	 0.001005
 0.012750	 8.28626e-10	 0.000995
 0.012800	 4.99534e-10	 0.000982
 0.012850	 2.84114e-10	 0.000968
 0.012900	 1.68909e-10	 0.000954
 0.012950	 1.17082e-10	 0.000945
 0.013000	 1.04274e-10	 0.000942
 0.013050	 1.27568e-10	 0.000947
 0.013100	 2.19208e-10	 0.000961
 0.013150	 5.13242e-10	 0.000983
 0.013200	 1.50653e-09	 0.001011
 0.013250	 4.87801e-09	 0.001042
 0.013300	 1.48915e-08	 0.001071
 0.013350	 3.63507e-08	 0.001096
 0.013400	 6.11563e-08	 0.001110
 0.013450	 6.35722e-08	 0.001111
 0.013500	 3.87983e-08	 0.001097
 0.013550	 1.41654e-08	 0.001070
 0.013600	 3.38846e-09	 0.001032
 0.013650	 6.20249e-10	 0.000988
 0.013700	 1.06355e-10	 0.000943
 0.013750	 2.13811e-11	 0.000903
 0.013800	 6.26259e-12	 0.000872
 0.013850	 3.20111e-12	 0.000856
 0.013900	 3.21141e-12	 0.000856
 0.013950	 6.55345e-12	 0.000874
 0.014000	 2.57591e-11	 0.000907
 0.014050	 1.69261e-10	 0.000954
 0.014100	 1.50136e-09	 0.001011
 0.014150	 1.38484e-08	 0.001069
 0.014200	 1.00812e-07	 0.001124
 0.014250	 4.48587e-07	 0.001165
 0.014300	 9.97309e-07	 0.001188
 0.014350	 9.82322e-07	 0.001187
 0.014400	 4.19709e-07	 0.001163
 0.014450	 8.45391e-08	 0.001119
 0.014500	 9.60507e-09	 0.001060
 0.014550	 7.94273e-10	 0.000994
 0.014600	 6.44962e-11	 0.000930
 0.014650	 6.9907e-12	 0.000875
 0.014700	 1.3327e-12	 0.000835
 0.014750	 5.51008e-13	 0.000814
 0.014800	 5.54863e-13	 0.000815
 0.014850	 1.37046e-12	 0.000836
 0.014900	 7.48409e-12	 0.000877
 0.014950	 7.38216e-11	 0.000933
 0.015000	 9.98171e-10	 0.001000
