t       	v       	Ic       	Id
 0.0120001	 0.0587794	 9.59025e-09	 0.00105964
 0.0120251	 0.0582183	 9.38549e-09	 0.00105907
 0.0120501	 0.055764	 8.54007e-09	 0.00105654
 0.0120751	 0.0516683	 7.29539e-09	 0.00105234
 0.0121001	 0.0462329	 5.91913e-09	 0.00104677
 0.0121251	 0.0397949	 4.62083e-09	 0.00104019
 0.0121501	 0.0327112	 3.51881e-09	 0.00103298
 0.0121751	 0.0253428	 2.65043e-09	 0.0010255
 0.0122001	 0.0180392	 2.00134e-09	 0.00101812
 0.0122251	 0.0111241	 1.53395e-09	 0.00101115
 0.0122501	 0.00488186	 1.20655e-09	 0.00100489
 0.0122751	-0.000453043	 9.82726e-10	 0.000999547
 0.0123001	-0.004705	 8.34467e-10	 0.0009953
 0.0123251	-0.00776302	 7.41873e-10	 0.000992252
 0.0123501	-0.00958367	 6.917e-10	 0.000990439
 0.0123751	-0.0101911	 6.75728e-10	 0.000989835
 0.0124001	-0.00967387	 6.89305e-10	 0.00099035
 0.0124251	-0.0081793	 7.30089e-10	 0.000991837
 0.0124501	-0.00590488	 7.96833e-10	 0.000994104
 0.0124751	-0.00308782	 8.88019e-10	 0.000996915
 0.0125001	 7.24005e-06	 1.00028e-09	 0.00100001
 0.0125251	 0.00310165	 1.1267e-09	 0.0010031
 0.0125501	 0.0059168	 1.25554e-09	 0.00100593
 0.0125751	 0.00818814	 1.37016e-09	 0.0010082
 0.0126001	 0.00967863	 1.451e-09	 0.0010097
 0.0126251	 0.010191	 1.47988e-09	 0.00101022
 0.0126501	 0.0095781	 1.4454e-09	 0.0010096
 0.0126751	 0.00775175	 1.34736e-09	 0.00100777
 0.0127001	 0.00468809	 1.19759e-09	 0.00100469
 0.0127251	 0.000430828	 1.01671e-09	 0.00100043
 0.0127501	-0.00490871	 8.27955e-10	 0.000995097
 0.0127751	-0.0111546	 6.51145e-10	 0.000988876
 0.0128001	-0.0180722	 4.99032e-10	 0.000982009
 0.0128251	-0.0253768	 3.76803e-10	 0.000974784
 0.0128501	-0.0327448	 2.8382e-10	 0.000967523
 0.0128751	-0.0398263	 2.1615e-10	 0.00096057
 0.0129001	-0.0462606	 1.68764e-10	 0.000954274
 0.0129251	-0.0516905	 1.36956e-10	 0.000948977
 0.0129501	-0.0557793	 1.17026e-10	 0.000944999
 0.0129751	-0.0582254	 1.06518e-10	 0.000942622
 0.0130001	-0.0587773	 1.04281e-10	 0.000942086
 0.0130251	-0.0572465	 1.10605e-10	 0.000943573
 0.0130501	-0.0535182	 1.27659e-10	 0.000947198
 0.0130751	-0.0475597	 1.60539e-10	 0.000953006
 0.0131001	-0.0394255	 2.19508e-10	 0.000960963
 0.0131251	-0.0292593	 3.24537e-10	 0.000970955
 0.0131501	-0.0172923	 5.14229e-10	 0.000982782
 0.0131751	-0.00383846	 8.62748e-10	 0.000996165
 0.0132001	 0.0107141	 1.50995e-09	 0.00101074
 0.0132251	 0.0259145	 2.70936e-09	 0.00102608
 0.0132501	 0.041264	 4.88943e-09	 0.00104169
 0.0132751	 0.0562318	 8.69512e-09	 0.00105702
 0.0133001	 0.0702744	 1.49224e-08	 0.00107151
 0.0133251	 0.0828547	 2.42089e-08	 0.00108457
 0.0133501	 0.093462	 3.64045e-08	 0.00109565
 0.0133751	 0.101632	 4.98451e-08	 0.00110421
 0.0134001	 0.106965	 6.1193e-08	 0.00110983
 0.0134251	 0.109143	 6.65402e-08	 0.00111212
 0.0134501	 0.107944	 6.35426e-08	 0.00111086
 0.0134751	 0.103255	 5.30564e-08	 0.00110592
 0.0135001	 0.0950765	 3.87367e-08	 0.00109734
 0.0135251	 0.083529	 2.4845e-08	 0.00108527
 0.0135501	 0.0688529	 1.41284e-08	 0.00107004
 0.0135751	 0.0514033	 7.2214e-09	 0.00105206
 0.0136001	 0.0316417	 3.377e-09	 0.00103189
 0.0136251	 0.0101238	 1.47606e-09	 0.00101015
 0.0136501	-0.0125169	 6.17905e-10	 0.000987522
 0.0136751	-0.0355885	 2.54415e-10	 0.000964728
 0.0137001	-0.058362	 1.0596e-10	 0.000942489
 0.0137251	-0.0800956	 4.59318e-11	 0.000921508
 0.0137501	-0.100059	 2.13137e-11	 0.000902444
 0.0137751	-0.117557	 1.08735e-11	 0.000885898
 0.0138001	-0.131958	 6.24919e-12	 0.000872395
 0.0138251	-0.142711	 4.13244e-12	 0.000862381
 0.0138501	-0.149371	 3.19865e-12	 0.000856207
 0.0138751	-0.151612	 2.93443e-12	 0.000854134
 0.0139001	-0.149246	 3.214e-12	 0.000856322
 0.0139251	-0.142227	 4.21004e-12	 0.00086283
 0.0139501	-0.13066	 6.56911e-12	 0.000873608
 0.0139751	-0.114797	 1.20914e-11	 0.000888498
 0.0140001	-0.0950352	 2.58563e-11	 0.000907223
 0.0140251	-0.0719064	 6.29364e-11	 0.000929386
 0.0140501	-0.0460606	 1.70067e-10	 0.00095447
 0.0140751	-0.0182487	 4.95656e-10	 0.000981834
 0.0141001	 0.0107006	 1.50917e-09	 0.00101073
 0.0141251	 0.0399062	 4.64065e-09	 0.0010403
 0.0141501	 0.0684624	 1.39178e-08	 0.00106963
 0.0141751	 0.0954674	 3.93236e-08	 0.00109775
 0.0142001	 0.120053	 1.01233e-07	 0.00112366
 0.0142251	 0.141413	 2.30206e-07	 0.00114641
 0.0142501	 0.158831	 4.49833e-07	 0.00116514
 0.0142751	 0.171702	 7.37975e-07	 0.00117907
 0.0143001	 0.179557	 9.98268e-07	 0.00118762
 0.0143251	 0.182078	 1.09991e-06	 0.00119037
 0.0143501	 0.17911	 9.81286e-07	 0.00118713
 0.0143751	 0.170672	 7.09311e-07	 0.00117795
 0.0144001	 0.15695	 4.18441e-07	 0.00116311
 0.0144251	 0.138303	 2.04246e-07	 0.00114308
 0.0144501	 0.115245	 8.41427e-08	 0.00111857
 0.0144751	 0.0884387	 3.00087e-08	 0.00109039
 0.0145001	 0.0586673	 9.549e-09	 0.00105953
 0.0145251	 0.026817	 2.80505e-09	 0.001027
 0.0145501	-0.006153	 7.89265e-10	 0.000993856
 0.0145751	-0.0392394	 2.21085e-10	 0.000961146
 0.0146001	-0.0714267	 6.41085e-11	 0.000929849
 0.0146251	-0.101719	 1.99951e-11	 0.000900868
 0.0146501	-0.129172	 6.95597e-12	 0.000874999
 0.0146751	-0.152923	 2.79014e-12	 0.000852923
 0.0147001	-0.17222	 1.32833e-12	 0.000835195
 0.0147251	-0.186443	 7.68655e-13	 0.000822248
 0.0147501	-0.195127	 5.50379e-13	 0.000814391
 0.0147751	-0.19798	 4.93192e-13	 0.000811819
 0.0148001	-0.194885	 5.55527e-13	 0.00081461
 0.0148251	-0.185914	 7.84441e-13	 0.000822727
 0.0148501	-0.171319	 1.37518e-12	 0.000836019
 0.0148751	-0.151527	 2.94404e-12	 0.000854213
 0.0149001	-0.127131	 7.52391e-12	 0.000876909
 0.0149251	-0.0988661	 2.2314e-11	 0.000903577
 0.0149501	-0.0675882	 7.43074e-11	 0.000933554
 0.0149751	-0.034249	 2.67866e-10	 0.000966044
